Subject,Number,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Total Students,GPA
CLCV,232,Ancient Greek Sanctuaries,18,21,13,5,8,5,1,1,0,0,1,0,4,1,77,3.42
CLCV,240,Gender & Sexuality Antiquity,61,158,123,62,54,39,14,25,15,0,3,3,21,2,578,3.31
CLCV,250,Sports and Society Greece Rome,6,54,12,3,3,1,1,1,1,0,1,0,1,0,84,3.72
CLCV,323,The Comic Imagination,10,16,10,11,4,3,6,1,1,0,0,1,4,1,67,3.22
CLCV,443,The Archaeology of Greece,0,4,8,6,1,3,4,0,0,0,0,0,0,1,26,3.3
CLCV,444,The Archaeology of Italy,36,45,14,10,8,6,5,4,1,1,0,0,3,0,133,3.54
CMN,101,Public Speaking,358,2845,1777,981,1273,486,217,214,116,52,67,27,217,40,8630,3.36
CMN,102,Introduction to Communication,699,1662,1005,988,1184,602,528,474,230,148,126,64,216,29,7926,3.09
CMN,111,Oral & Written Comm I,9,757,217,117,101,65,19,21,20,4,2,1,23,1,1356,3.58
CMN,112,Oral & Written Comm II,0,799,271,127,88,38,14,14,12,1,3,1,7,1,1375,3.68
CMN,113,Small Group Communication,37,118,99,81,85,48,19,7,4,2,1,1,3,2,505,3.38
CMN,115,Interviewing,2,38,23,12,12,7,3,3,7,1,1,2,4,0,115,3.19
CMN,199,Undergraduate Open Seminar,48,55,1,2,1,1,1,1,0,0,0,0,9,2,119,3.63
CMN,210,Public Comm in Everyday Life,37,307,111,74,97,52,26,34,15,11,25,6,38,0,833,3.19
CMN,211,Business and Professional Comm,50,711,330,172,151,77,38,39,35,10,15,17,32,8,1677,3.43
CMN,212,Intro to Organizational Comm,389,677,451,369,394,219,138,161,78,38,29,16,57,8,3016,3.24
CMN,213,Small Group Communication,140,238,118,75,49,23,13,11,4,2,4,3,4,1,684,3.61
CMN,214,Org Comm & Diversity,60,34,31,41,28,16,21,11,17,5,1,1,10,0,276,3.12
CMN,215,Interviewing,9,48,9,3,5,6,3,6,2,0,0,1,0,1,92,3.53
CMN,220,Communicating Public Policy,13,479,127,62,93,54,24,20,21,8,7,7,26,2,941,3.42
CMN,230,Intro to Interpersonal Comm,479,1181,828,624,719,371,268,245,93,75,68,22,157,24,5130,3.19
CMN,231,Communication and Conflict,24,27,19,32,28,6,6,3,3,0,1,1,1,0,151,3.36
CMN,232,Intro to Intercultural Comm,65,792,265,157,156,74,46,64,28,7,15,4,26,4,1699,3.47
CMN,250,Social Movement Communication,137,331,76,42,67,25,14,15,15,1,3,0,9,1,735,3.61
CMN,260,Intro to Health Communication,202,661,583,327,470,295,145,170,86,24,32,36,76,15,3107,3.15
CMN,275,"Media, Money and Power",66,231,205,229,233,201,82,68,37,13,19,1,43,19,1428,3.06
CMN,277,Intro to Mediated Comm,220,408,404,394,413,305,246,240,158,101,90,39,119,24,3137,2.85
CMN,280,Comm Technology & Society,65,214,81,73,113,45,38,39,18,10,11,12,16,1,735,3.19
CMN,304,Communication Internship,23,61,3,5,0,0,2,1,0,0,0,0,1,0,96,3.86
CMN,310,The Rhetorical Tradition,2,51,31,37,46,21,11,32,11,5,8,1,11,1,267,2.87
CMN,312,Communicating for Innovation,3,53,37,32,21,5,11,3,2,0,1,0,1,0,169,3.42
CMN,314,Organizations and Communities,3,6,5,3,4,2,0,0,0,0,0,0,0,0,23,3.55
CMN,320,Comm Controversy Public Policy,0,78,37,19,7,5,0,2,0,0,0,0,1,0,149,3.69
CMN,321,Strategies of Persuasion,4,443,222,258,699,236,236,430,138,82,168,61,198,20,3175,2.57
CMN,323,Argumentation,60,318,205,93,99,34,15,23,12,0,4,0,13,3,876,3.5
CMN,324,Rhetorical Performance Styles,0,25,4,0,2,0,0,0,0,0,0,0,3,0,34,3.55
CMN,326,Mass Media and the Audience,114,210,131,145,115,98,75,44,35,32,15,7,20,2,1041,3.12
CMN,327,Comm and Public Opinion,0,7,3,3,2,3,3,1,2,0,0,0,0,0,24,3.14
CMN,328,Social Media and Politics,3,19,5,7,7,3,7,1,1,0,0,0,1,0,54,3.31
CMN,336,Family Communication,289,667,341,258,301,163,107,106,63,32,38,16,85,16,2466,3.22
CMN,338,Relationships and Technologies,10,20,28,17,10,13,11,8,5,5,2,2,3,0,134,3.02
CMN,340,Visual Politics,210,544,233,142,207,103,32,52,27,7,12,8,25,4,1602,3.43
CMN,345,Visual Media Effects,3,104,74,55,95,38,24,37,13,14,5,0,4,0,466,3.1
CMN,361,Storytelling as Oral Comm,27,116,41,16,34,15,5,8,4,2,4,1,5,1,278,3.45
CMN,362,Folklore as Communication,1,16,9,15,15,4,6,2,5,0,0,0,1,0,74,3.15
CMN,368,Sexual Communication,462,2268,427,343,1483,167,144,467,54,46,146,22,112,21,6141,3.27
CMN,370,Political Economy of Comm,4,11,15,10,1,1,0,0,0,0,0,0,2,0,44,3.5
CMN,375,The American Family,56,908,486,588,420,265,244,148,81,74,38,3,47,9,3358,3.19
CMN,377,Propaganda and Modern Society,9,140,76,92,79,51,29,31,12,5,4,1,4,3,533,3.22
CMN,396,Comm & Digital Culture,189,776,542,432,535,282,206,207,120,58,66,26,89,12,3528,3.09
CMN,410,Workplace Comm Technology,7,176,105,48,65,24,18,9,3,3,2,2,2,0,464,3.47
CMN,411,Organizational Comm Assessment,23,79,46,21,52,20,12,11,4,6,1,0,2,2,277,3.33
CMN,412,Adv Organizational Comm,3,98,104,45,70,38,7,15,10,1,3,1,6,5,401,3.28
CMN,413,Adv Small Group Communication,9,72,40,11,8,1,1,0,0,0,0,0,0,0,142,3.78
CMN,415,Classical Rhetorics,0,11,3,4,2,1,1,1,0,0,0,0,0,0,23,3.54
CMN,416,Early Modern Rhetorics,0,9,7,6,9,5,5,2,1,0,0,0,4,0,48,2.9
CMN,421,Persuasion Theory & Research,9,85,38,40,72,31,18,28,6,6,3,4,8,0,348,3.07
CMN,423,Rhetorical Criticism,0,22,8,5,1,4,1,2,1,0,0,0,0,1,44,3.54
CMN,424,Campaigning to Win,7,19,16,7,12,5,0,1,0,0,1,0,0,1,68,3.51
CMN,427,Children and the Media,2,8,7,9,11,6,5,3,4,7,2,4,0,0,68,2.69
CMN,428,Media and the Human Body,0,11,8,6,15,6,4,7,6,5,2,2,0,0,72,2.75
CMN,429,Race and the Mass Media,39,117,89,109,84,76,62,52,28,23,14,5,11,3,709,2.98
CMN,432,Gender Communication,147,240,58,40,17,7,10,8,1,0,1,1,4,0,534,3.76
CMN,433,Communication and Culture,0,10,3,4,0,0,0,1,0,1,0,0,4,0,23,2.94
CMN,435,Adv Interpersonal Comm,115,261,167,96,95,27,12,14,9,3,7,2,5,1,813,3.54
CMN,437,Comm in Personal Relationships,19,20,6,5,9,6,4,3,1,4,2,0,2,1,81,3.23
CMN,450,How We Became Digital,2,31,7,3,11,5,2,4,0,0,2,3,4,0,74,3.12
CMN,462,Interpersonal Health Comm,2,253,93,55,63,47,28,31,15,4,1,1,10,1,603,3.35
CMN,463,Organizational Health Comm,18,246,132,78,88,65,20,40,21,1,6,3,3,1,721,3.34
CMN,464,Health Communication Campaigns,14,85,71,40,52,24,9,11,5,0,1,0,0,4,312,3.4
CMN,465,Social Marketing,18,219,158,94,71,13,2,7,1,1,1,0,1,0,586,3.6
CMN,476,Commercialism and the Public,3,62,47,33,29,6,6,1,1,0,1,0,1,0,190,3.49
CMN,496,Provider Patient Communication,39,327,153,121,153,63,38,61,22,10,16,3,19,5,1025,3.25
CMN,502,Health Comm Research Methods I,5,28,5,1,3,0,0,0,0,0,0,0,0,0,42,3.87
CMN,503,Health Comm Research MethodsII,9,14,8,7,1,3,2,0,0,0,0,0,0,0,44,3.64
CMN,504,Health & Family Communication,3,16,0,1,1,0,0,0,0,0,0,0,0,0,21,3.92
CMN,506,Health Informatics,18,4,0,2,0,0,0,0,0,0,0,0,0,0,24,3.94
CMN,529,Concepts in Comm Study,0,22,0,0,0,0,0,0,0,0,0,0,2,0,24,3.67
CMN,595,e-Health,30,22,4,2,4,0,1,1,0,0,1,1,3,0,69,3.58
CPSC,102,Foundational Skills in CropSci,0,87,9,4,2,3,1,1,0,0,1,0,1,2,109,3.8
CPSC,112,Introduction to Crop Sciences,143,515,211,197,355,121,89,126,53,31,22,12,30,4,1905,3.19
CPSC,113,"Environment, Agric, & Society",158,359,76,113,185,20,19,40,12,2,3,1,18,2,1006,3.46
CPSC,116,The Global Food Production Web,0,2136,0,0,330,1,0,34,0,0,8,0,8,3,2517,3.82
CPSC,117,Agric. & Science of Coffee,28,205,42,21,24,3,5,5,3,1,3,1,1,1,342,3.71
CPSC,131,Agriculture in Mythology,227,2927,0,60,336,13,14,127,0,0,72,29,94,9,3899,3.65
CPSC,180,Medicinal Plants and Herbology,64,52,0,3,3,0,0,2,0,1,0,0,2,0,127,3.85
CPSC,199,Agriculture & the Environment,5,14,1,0,1,0,0,0,0,0,0,0,0,0,21,3.94
CPSC,212,Intro to Plant Protection,4,38,5,5,34,7,1,39,4,2,14,0,7,2,160,2.67
CPSC,213,Evolution in Action,195,738,42,28,365,18,6,181,54,12,47,9,111,11,1806,3.13
CPSC,215,The Prairie and Bioenergy,9,20,21,13,27,10,3,6,8,0,4,4,11,1,136,2.82
CPSC,226,Introduction to Weed Science,24,146,5,37,204,10,6,112,9,4,26,3,6,2,592,2.95
CPSC,241,Intro to Applied Statistics,20,63,30,21,58,21,10,41,11,5,17,6,18,1,321,2.78
CPSC,261,Biotechnology in Agriculture,6,125,0,2,127,0,0,36,0,0,5,0,5,1,306,3.23
CPSC,265,Genetic Engineering Lab,3,67,5,8,3,0,1,0,0,0,0,0,0,0,87,3.87
CPSC,270,Applied Entomology,35,105,48,35,81,35,31,45,16,5,4,5,6,3,451,3.09
CPSC,336,Tomorrow's Environment,13,116,1,51,96,2,7,13,8,1,0,0,1,0,309,3.37
CPSC,352,Plant Genetics,16,125,12,10,105,13,8,47,6,3,15,1,7,2,368,3.08
CPSC,412,Principles of Crop Advising,26,76,9,18,32,6,3,6,0,0,2,0,0,0,178,3.56
CPSC,414,Forage Crops & Pasture Ecology,99,44,0,28,18,0,5,5,0,1,0,0,1,0,201,3.69
CPSC,415,Bioenergy Crops,13,49,0,10,4,0,2,0,0,0,0,0,0,0,78,3.82
CPSC,418,Crop Growth and Management,396,240,1,83,47,0,27,16,0,5,4,0,8,0,827,3.71
CPSC,419,Midwest Agricultural Practices,17,77,11,2,6,0,0,0,0,0,0,0,3,0,116,3.8
CPSC,426,Weed Mgt in Agronomic Crops,0,100,0,0,72,0,0,11,0,0,1,0,0,0,184,3.47
CPSC,431,Plants and Global Change,12,89,51,52,63,16,17,16,3,1,1,0,2,2,323,3.33
CPSC,437,Principles of Agroecology,46,50,6,19,5,4,3,1,1,0,0,0,0,0,135,3.75
CPSC,440,Applied Statistical Methods I,151,837,461,226,388,184,94,124,53,23,40,22,59,23,2662,3.27
CPSC,441,Introduction to R Programming,12,24,6,3,5,3,1,0,0,0,1,0,0,0,55,3.68
CPSC,452,Advanced Plant Genetics,27,142,23,24,19,7,1,0,0,0,1,0,1,0,245,3.75
CPSC,453,Principles of Plant Breeding,10,59,9,11,25,5,1,3,1,0,0,0,0,1,124,3.58
CPSC,454,Plant Breeding Methods,0,24,0,0,2,0,0,0,0,0,0,0,0,0,26,3.92
CPSC,466,Genomics for Plant Improvement,6,89,0,0,16,0,0,6,0,0,1,0,1,1,119,3.71
CPSC,480,Cannabis Classification & Mgmt,0,37,0,4,4,0,2,3,0,0,3,0,6,0,59,3.17
CPSC,481,Cannabis Flower Production,0,20,0,2,11,0,0,1,0,0,0,0,6,0,40,3.04
CPSC,484,Plant Physiology,5,9,4,1,7,4,0,0,0,0,0,0,0,0,30,3.52
CPSC,498,Crop Sci Professional Develpmt,3,401,26,12,27,3,2,5,2,1,3,0,2,1,487,3.82
CPSC,499,Plant Nutrition,4,98,7,7,22,2,3,5,1,0,3,0,14,0,166,3.31
CPSC,518,Crop Growth and Development,3,33,9,7,3,1,0,0,0,0,0,0,0,0,56,3.79
CPSC,540,Applied Statistical Methods II,18,39,11,7,1,1,0,0,1,1,0,0,0,1,79,3.8
CPSC,541,Regression Analysis,20,80,27,10,42,3,0,5,0,0,1,0,1,0,189,3.58
CPSC,542,Applied Statistical Methods II,29,97,34,32,56,21,7,11,1,3,0,1,3,0,295,3.4
CPSC,543,Appl. Multivariate Statistics,0,135,0,23,5,0,0,1,0,0,0,0,0,1,164,3.86
CPSC,563,Chromosomes,4,14,2,2,0,0,0,0,0,0,0,0,0,0,22,3.91
CPSC,564,Molecular Marker Data Analyses,5,17,16,6,7,1,0,0,0,0,0,0,0,1,52,3.66
CPSC,565,Perl & UNIX for Bioinformatics,3,13,3,1,2,0,0,0,0,0,0,0,0,0,22,3.83
CPSC,588,Plant Biochemistry,4,19,6,7,7,0,1,0,0,0,0,0,0,0,44,3.65
CPSC,593,Soil Fert in Cropping Systems,2,51,0,0,8,0,0,2,0,0,0,0,0,0,63,3.81
CS,100,Computer Science Orientation,0,3689,79,60,182,22,44,88,19,10,29,7,77,9,4306,3.76
CS,101,Intro Computing: Engrg & Sci,4002,4698,1811,1341,1235,789,563,523,318,227,213,127,396,51,16243,3.4
CS,105,Intro Computing: Non-Tech,2191,4163,2556,1858,2088,1077,779,792,431,216,268,97,367,100,16883,3.25
CS,124,Intro to Computer Science I,198,3705,476,261,241,119,78,96,42,5,110,4,166,41,5501,3.61
CS,125,Intro to Computer Science,1723,4000,1110,766,783,433,424,427,240,30,191,35,312,71,10474,3.39
CS,126,Software Design Studio,250,938,436,239,135,58,43,28,21,11,10,10,79,7,2258,3.51
CS,128,Intro to Computer Science II,0,3316,240,249,177,116,75,75,50,6,77,8,236,52,4625,3.53
CS,173,Discrete Structures,1064,2803,2031,1804,1771,1181,850,798,470,387,311,187,325,91,13982,3.05
CS,196,CS 124 Freshman Honors,778,1081,257,107,66,25,19,24,10,0,7,1,29,20,2404,3.79
CS,199,Even More Practice 128,150,537,37,19,37,6,3,20,3,2,7,1,20,5,842,3.72
CS,210,Ethical & Professional Issues,261,1770,386,271,359,57,40,79,9,4,24,7,27,6,3294,3.63
CS,211,Ethical & Professional Conduct,42,339,61,40,44,8,2,10,2,0,2,0,5,0,555,3.72
CS,222,Software Design Lab,207,1405,91,47,28,12,6,2,2,1,2,0,16,2,1819,3.89
CS,225,Data Structures,724,7699,1487,1047,1502,650,568,839,290,164,554,117,729,121,16370,3.25
CS,231,Computer Architecture I,26,128,25,33,148,33,27,117,21,5,47,1,26,2,637,2.73
CS,232,Computer Architecture II,54,119,63,55,149,29,27,37,10,2,9,1,4,6,559,3.21
CS,233,Computer Architecture,896,2723,195,163,944,95,77,471,45,18,216,24,227,35,6094,3.33
CS,240,Intro to Computer Systems,18,70,16,23,18,6,5,7,9,3,1,1,5,3,182,3.32
CS,241,System Programming,734,965,467,471,529,340,329,326,240,170,232,137,306,39,5246,2.85
CS,242,Programming Studio,367,1007,716,473,266,158,116,90,27,37,31,11,51,15,3350,3.43
CS,277,Algo & Data Stru for Data Sci,35,33,17,12,14,4,3,4,1,0,0,1,1,0,125,3.55
CS,296,Honors Course,216,805,89,55,63,22,7,40,3,2,5,1,32,12,1340,3.69
CS,307,Model & Learning in Data Sci,25,60,12,6,5,1,2,1,1,0,0,0,1,0,114,3.77
CS,340,Intro to Computer Systems,67,265,79,44,41,26,17,16,9,2,9,1,24,1,600,3.43
CS,341,System Programming,259,544,120,82,55,24,38,21,13,7,10,12,12,6,1197,3.62
CS,357,Numerical Methods I,662,2956,976,785,873,448,397,500,241,148,173,90,163,26,8412,3.24
CS,361,Prob & Stat for Computer Sci,907,636,352,305,246,123,97,101,54,30,32,13,79,10,2975,3.41
CS,373,Theory of Computation,93,306,149,124,163,125,96,129,93,30,24,14,14,5,1360,3.01
CS,374,Intro to Algs & Models of Comp,445,1168,943,945,824,776,744,641,457,346,166,113,162,24,7730,2.86
CS,398,Deep Learning,75,238,81,53,303,36,29,134,8,4,57,5,49,5,1072,2.93
CS,402,Accel Fund of Computing II,7,11,1,4,0,1,0,0,0,0,1,0,0,0,25,3.71
CS,403,Accel Fund of Algorithms II,6,7,4,2,3,4,1,0,0,0,0,0,0,0,27,3.53
CS,409,The Art of Web Programming,58,154,88,52,41,18,12,5,6,4,2,2,6,1,448,3.51
CS,410,Text Information Systems,1914,1071,317,133,101,48,4,22,1,0,6,1,19,12,3637,3.86
CS,411,Database Systems,1391,3948,1396,837,780,481,209,194,141,49,43,41,87,23,9597,3.56
CS,412,Introduction to Data Mining,649,1480,943,593,521,296,157,127,81,12,59,11,134,27,5063,3.39
CS,414,Multimedia Systems,6,29,13,7,23,9,3,10,2,0,3,0,0,0,105,3.21
CS,415,Game Development,114,582,86,41,35,16,6,19,6,1,4,1,7,2,918,3.76
CS,416,Data Visualization,856,389,57,55,41,10,13,9,1,3,3,0,14,15,1451,3.84
CS,418,Interactive Computer Graphics,295,986,426,326,322,205,105,141,51,7,96,4,89,25,3053,3.28
CS,419,Production Computer Graphics,20,54,25,21,8,4,4,6,0,0,2,0,6,0,150,3.44
CS,420,Parallel Progrmg: Sci & Engrg,56,127,77,71,72,39,20,16,9,2,4,2,2,2,497,3.37
CS,421,Progrmg Languages & Compilers,1526,2559,562,488,610,254,249,346,111,93,148,48,146,34,7140,3.4
CS,422,Programming Language Design,8,9,2,0,0,3,0,0,0,0,0,0,0,0,22,3.79
CS,423,Operating Systems Design,162,365,179,125,133,63,32,26,14,0,11,3,6,4,1119,3.5
CS,424,Real-Time Systems,64,140,64,57,44,18,12,7,1,0,2,0,0,0,409,3.59
CS,425,Distributed Systems,346,836,1250,952,670,426,178,119,61,40,23,13,78,29,4992,3.3
CS,426,Compiler Construction,14,70,30,22,28,19,5,9,0,0,2,0,3,2,202,3.39
CS,427,Software Engineering I,601,663,368,272,193,84,49,40,10,7,12,0,20,9,2319,3.6
CS,428,Software Engineering II,22,53,47,23,29,20,3,0,1,0,0,0,1,0,199,3.51
CS,429,"Software Engineering II, ACP",64,127,151,103,105,62,14,15,2,0,1,0,1,1,645,3.42
CS,431,Embedded Systems,96,159,92,157,158,73,25,111,9,3,34,0,15,2,932,3.09
CS,433,Computer System Organization,90,227,163,141,146,53,30,32,15,3,8,1,8,3,917,3.37
CS,435,Cloud Networking,31,277,58,27,18,11,0,11,4,2,3,2,19,8,463,3.57
CS,437,Topics in Internet of Things,413,305,54,19,17,23,8,10,8,3,8,1,16,11,885,3.74
CS,438,Communication Networks,172,596,419,305,296,134,68,105,35,13,28,22,94,16,2287,3.22
CS,440,Artificial Intelligence,810,2194,754,541,1166,300,188,421,92,40,120,51,98,27,6775,3.32
CS,441,Applied Machine Learning,653,2081,299,99,68,34,21,19,15,10,4,8,50,18,3361,3.81
CS,442,Trustworthy Machine Learning,9,11,7,4,8,1,0,1,0,0,0,0,2,1,43,3.43
CS,443,Reinforcement Learning,16,27,16,16,16,12,12,5,3,4,1,2,0,3,130,3.19
CS,444,Deep Learning for Compt Visn,170,459,45,18,72,9,7,24,1,1,5,2,12,2,825,3.7
CS,445,Computational Photography,363,603,298,125,89,52,29,19,18,11,16,14,45,12,1682,3.54
CS,446,Machine Learning,260,843,627,567,360,180,70,78,20,14,18,10,63,22,3110,3.39
CS,447,Natural Language Processing,245,460,274,117,81,37,22,12,6,1,6,0,25,8,1286,3.62
CS,448,Audio Computing Laboratory,34,60,17,9,13,8,3,4,1,0,1,0,3,0,153,3.57
CS,450,Numerical Analysis,238,736,401,362,384,238,180,154,94,35,45,33,67,26,2967,3.15
CS,457,Numerical Methods II,1,8,0,0,2,0,3,2,6,0,0,0,2,0,24,2.63
CS,460,Security Laboratory,55,441,39,26,34,4,7,16,4,3,3,3,17,4,652,3.67
CS,461,Computer Security I,203,635,387,345,728,303,194,294,120,27,97,23,64,21,3420,3.01
CS,463,Computer Security II,161,232,49,12,118,6,3,42,0,1,5,0,4,3,633,3.57
CS,464,Topics in Societal Impacts,29,37,9,7,3,4,0,0,0,0,1,0,0,0,90,3.79
CS,465,User Interface Design,77,662,551,336,599,196,96,102,28,4,21,0,14,3,2686,3.32
CS,466,Introduction to Bioinformatics,103,431,122,101,124,44,15,26,8,1,8,0,15,1,998,3.53
CS,467,Social Visualization,65,237,106,41,29,5,1,5,1,0,0,0,4,1,494,3.74
CS,469,Comp Adv Infrastructure,23,41,7,1,2,0,0,1,0,0,0,0,0,0,75,3.91
CS,473,Algorithms,85,252,258,264,248,228,194,190,108,58,47,35,35,15,2002,2.84
CS,475,Formal Models of Computation,9,6,0,3,2,2,1,0,0,0,0,0,1,0,24,3.49
CS,476,Program Verification,9,9,0,1,0,1,3,0,0,0,0,1,0,0,24,3.57
CS,477,Formal Software Devel Methods,40,84,47,29,14,10,7,6,3,0,1,2,3,4,246,3.53
CS,484,Parallel Programming,68,241,62,36,126,25,15,50,15,3,13,2,10,7,666,3.31
CS,492,Senior Project I,32,129,176,69,74,29,14,0,2,1,0,0,1,1,527,3.52
CS,493,"Senior Project II, ACP",49,141,87,45,28,10,3,2,1,1,1,0,5,0,373,3.63
CS,494,Senior Project II,8,15,11,6,7,0,3,0,0,0,0,0,0,0,50,3.61
CS,498,Cloud Computing Applications,2631,6110,1740,1188,1145,526,306,335,175,111,122,35,209,51,14633,3.56
CS,500,Topics in Comp Ed Rsrch,1,74,12,4,4,1,1,1,0,0,0,0,1,0,99,3.8
CS,510,Advanced Information Retrieval,138,299,84,37,26,6,1,1,0,0,0,0,0,2,592,3.85
CS,511,Advanced Data Management,71,166,61,17,14,11,3,1,1,0,0,0,1,0,346,3.79
CS,512,Data Mining Principles,103,328,189,68,63,25,13,14,9,0,9,0,6,2,827,3.61
CS,513,Theory & Pract Data Cleaning,700,56,6,2,8,6,0,0,0,0,0,0,2,0,780,3.96
CS,519,Scientific Visualization,101,506,179,72,65,5,4,7,0,0,4,0,8,3,951,3.74
CS,521,Adv Topics in Pgm Systems,7,8,2,3,0,1,0,0,0,0,0,0,0,0,21,3.81
CS,523,Advanced Operating Systems,26,76,74,31,5,0,0,0,0,0,0,0,2,0,214,3.73
CS,525,Advanced Distributed Systems,56,114,180,93,17,3,0,0,0,0,0,0,0,0,463,3.69
CS,527,Topics in Software Engineering,97,195,79,48,22,15,3,0,0,0,0,0,1,2,460,3.76
CS,528,Obj-Oriented Progrmg & Design,2,55,0,2,22,2,0,2,2,0,0,0,0,0,87,3.6
CS,533,Parallel Computer Architecture,44,125,19,28,55,5,0,3,0,0,1,0,1,0,281,3.65
CS,534,Adv Topics in Comp Arch,5,5,3,5,3,0,0,0,0,0,0,0,0,0,21,3.65
CS,538,Advanced Computer Networks,13,168,29,15,6,4,3,0,1,0,1,0,0,1,240,3.83
CS,540,Deep Learning Theory,6,31,12,3,3,1,0,0,0,0,0,0,0,3,56,3.82
CS,542,Stat Reinforcement Learning,16,69,27,12,8,5,0,1,0,0,1,0,2,0,141,3.68
CS,544,Optimiz in Computer Vision,0,29,0,2,0,0,0,0,0,0,0,0,0,0,31,3.96
CS,545,Machine Learning for Signals,29,56,26,0,16,0,0,4,0,0,0,0,0,0,131,3.75
CS,546,Adv Topics in NLP,68,241,79,27,12,5,1,0,1,0,0,0,2,3,436,3.83
CS,548,Models of Cognitive Processes,1,35,5,15,31,3,3,2,0,0,1,0,0,0,96,3.39
CS,554,Parallel Numerical Algorithms,27,53,44,29,4,9,1,0,0,0,0,0,0,1,167,3.69
CS,555,Numerical Methods for PDEs,32,225,43,20,11,13,1,3,1,0,0,0,1,3,350,3.8
CS,556,Iterative & Multigrid Methods,0,15,5,2,1,2,0,0,1,0,1,0,0,0,27,3.56
CS,562,"Adv Topics in Sec, Priv and ML",4,64,9,5,0,0,0,1,0,0,0,0,0,0,83,3.9
CS,563,Advanced Computer Security,15,91,39,13,4,2,13,1,1,0,0,0,1,2,180,3.68
CS,565,Ethics in AI,6,160,74,27,18,5,1,6,0,0,0,0,1,0,298,3.72
CS,567,Social Spaces,9,34,10,4,2,2,2,1,0,0,0,0,0,0,64,3.75
CS,568,User-Centered Machine Learning,98,52,11,0,1,0,0,1,0,0,0,0,0,0,163,3.96
CS,573,Algorithms,6,39,35,35,21,12,1,0,0,0,0,0,0,2,149,3.51
CS,574,Randomized Algorithms,4,30,18,9,10,2,0,0,0,0,0,1,0,1,74,3.62
CS,579,Computational Complexity,8,29,16,7,2,8,0,0,0,0,0,0,1,0,71,3.63
CS,580,Topics in Algrthmc Game Theory,16,11,8,8,1,2,1,6,0,0,0,0,0,1,53,3.52
CS,583,Approximation Algorithms,3,39,9,3,3,3,0,0,0,0,1,0,0,0,61,3.75
CS,588,Autonomous Vehicle System Eng,10,10,10,12,9,7,2,2,3,0,1,0,0,0,66,3.29
CS,598,AI Efficiency: Sys. & Algor.,2312,3875,925,418,339,109,25,43,5,7,7,2,34,35,8101,3.83
CW,100,Intro to Creative Writing,146,435,134,94,60,34,12,11,7,4,8,1,19,2,965,3.6
CW,200,Reading for Writers,31,19,11,7,4,2,6,0,2,0,0,0,4,4,86,3.47
CW,243,The Craft Essay,16,62,19,16,6,5,6,2,6,1,3,0,8,5,150,3.32
CWL,114,Global Consciousness and Lit,316,239,147,89,97,57,31,33,18,8,13,6,34,5,1088,3.4
CWL,151,Dystopian Fiction,7,103,29,10,7,0,1,2,0,0,0,0,3,0,162,3.75
CWL,189,Lit of the Islamic World,45,62,18,16,14,5,3,3,2,0,1,2,6,1,177,3.51
CWL,190,Lit of Asia & Africa II,0,5,3,7,3,2,0,2,1,0,1,0,0,0,24,3.14
CWL,204,US Border Lit and Cultures,3,4,2,1,5,2,0,1,2,0,1,1,3,0,25,2.64
CWL,207,Indian Cinema in Context,42,1998,144,37,45,19,3,6,0,0,1,4,15,5,2314,3.9
CWL,208,Lits & Cultures of South Asia,11,12,4,0,2,1,0,0,0,0,0,0,0,0,30,3.84
CWL,211,The Arab-Israeli Conflict,9,18,16,6,3,7,5,3,3,2,3,1,0,0,76,3.2
CWL,241,Early Masterpieces West Cultur,58,240,92,43,38,17,6,11,6,0,3,1,12,2,527,3.57
CWL,242,Modern Masterpieces West Cultr,89,171,95,42,30,23,11,6,4,5,5,7,24,1,512,3.4
CWL,320,Holocaust on Screen,13,6,6,21,18,18,12,10,7,1,0,1,11,2,124,2.67
CWL,450,Topics in Bodies and Genders,0,13,1,6,2,0,0,0,0,0,0,0,0,0,22,3.71
DANC,100,Intro to Contemporary Dance,1770,2500,558,278,205,126,61,73,36,24,24,16,91,19,5762,3.72
DANC,101,Modern Dance I,90,167,40,20,12,6,0,4,1,0,0,1,5,2,346,3.77
DANC,102,Modern Dance II,11,10,3,1,1,0,0,0,0,0,0,0,0,1,26,3.9
DANC,105,Jazz Dance I,172,259,49,31,20,3,4,7,2,1,2,2,7,1,559,3.77
DANC,106,Hip Hop II,72,52,11,3,5,3,1,0,0,1,0,0,2,2,150,3.82
DANC,107,Ballet I,125,172,34,19,16,7,1,5,1,0,3,0,3,0,386,3.78
DANC,109,Ballet III,9,20,11,2,1,1,0,0,0,0,0,0,1,2,45,3.75
DANC,111,House,9,10,1,0,1,1,0,0,1,0,0,0,0,0,23,3.78
DANC,112,Hip Hop,66,103,67,18,16,9,1,1,3,0,1,0,2,0,287,3.71
DANC,116,Dance I: Ballet,44,54,8,4,3,3,2,2,2,0,0,0,1,2,123,3.77
DANC,120,Tap Dance I,11,37,13,5,6,2,0,1,0,1,1,0,0,0,77,3.69
DANC,121,Tap Dance II,1,15,3,2,0,0,0,0,0,0,0,0,0,0,21,3.89
DANC,125,Black Dances of Resistance,10,14,15,11,5,7,8,4,3,0,3,1,0,1,81,3.17
DANC,131,Production Practicum I,0,20,0,0,0,0,0,1,0,0,0,0,0,0,21,3.9
